traceTime,traceId,service,rpc_id,rpctype,parentMS,parentId,parentOperation,childMS,childId,rt
171386,T_10017539242,S_32048416,0.1.3.1.33146209,mq,MS_55191,MS_55191_POD_21,0C2GSDUub_,MS_20664,MS_20664_POD_92,1.0
171320,T_10017539242,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_132,9.0
171327,T_10017539242,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_520,INIJ_dlhKO,MS_55191,MS_55191_POD_21,0.0
171322,T_10017539242,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_520,rswWe4AhfE,MS_7103,MS_7103_POD_40,3.0
171322,T_10017539242,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_520,rswWe4AhfE,MS_7103,MS_7103_POD_40,3.0
171386,T_10017539242,S_32048416,0.1.3.1.33146209.1,db,MS_20664,MS_20664_POD_92,V2Q66i5JxJ,MS_42518,MS_42518_POD_6,1.0
171320,T_10017539242,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_132,l1UOM53a6T,MS_20664,MS_20664_POD_520,9.0
171321,T_10017539242,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_132,l1UOM53a6T,MS_20664,MS_20664_POD_520,6.0
171387,T_10017539242,S_32048416,0.1.3.1.33146209.2,db,MS_20664,MS_20664_POD_92,h4ykD8GCd7,MS_42518,MS_42518_POD_6,0.0
171323,T_10017539242,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_40,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
171324,T_10017539242,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_40,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
171321,T_10017539242,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_520,q0Y1mhsdUg,MS_66701,MS_66701_POD_8,1.0
131194,T_10126025775,S_32048416,0.1.3.1.3317261,mq,MS_55191,MS_55191_POD_15,0C2GSDUub_,MS_20664,MS_20664_POD_462,1.0
131075,T_10126025775,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_212,l1UOM53a6T,MS_20664,MS_20664_POD_139,7.0
131075,T_10126025775,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_212,l1UOM53a6T,MS_20664,MS_20664_POD_139,6.0
131194,T_10126025775,S_32048416,0.1.3.1.3317261.1,db,MS_20664,MS_20664_POD_462,V2Q66i5JxJ,MS_42518,MS_42518_POD_4,0.0
131074,T_10126025775,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_212,8.0
131080,T_10126025775,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_139,INIJ_dlhKO,MS_55191,MS_55191_POD_15,1.0
131075,T_10126025775,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_139,q0Y1mhsdUg,MS_66701,MS_66701_POD_3,1.0
131077,T_10126025775,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_115,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
131076,T_10126025775,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_115,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
131194,T_10126025775,S_32048416,0.1.3.1.3317261.2,db,MS_20664,MS_20664_POD_462,h4ykD8GCd7,MS_42518,MS_42518_POD_4,1.0
131076,T_10126025775,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_139,rswWe4AhfE,MS_7103,MS_7103_POD_115,3.0
131076,T_10126025775,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_139,rswWe4AhfE,MS_7103,MS_7103_POD_115,3.0
107870,T_1032040184,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_61,6.0
107972,T_1032040184,S_32048416,0.1.3.1.3315218,mq,MS_55191,MS_55191_POD_21,0C2GSDUub_,MS_20664,MS_20664_POD_360,1.0
107872,T_1032040184,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_55,rswWe4AhfE,MS_7103,MS_7103_POD_114,3.0
107872,T_1032040184,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_55,rswWe4AhfE,MS_7103,MS_7103_POD_114,2.0
107972,T_1032040184,S_32048416,0.1.3.1.3315218.2,db,MS_20664,MS_20664_POD_360,h4ykD8GCd7,MS_42518,MS_42518_POD_4,1.0
107972,T_1032040184,S_32048416,0.1.3.1.3315218.1,db,MS_20664,MS_20664_POD_360,V2Q66i5JxJ,MS_42518,MS_42518_POD_4,0.0
107871,T_1032040184,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_61,l1UOM53a6T,MS_20664,MS_20664_POD_55,5.0
107871,T_1032040184,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_61,l1UOM53a6T,MS_20664,MS_20664_POD_55,5.0
107875,T_1032040184,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_55,INIJ_dlhKO,MS_55191,MS_55191_POD_21,1.0
107871,T_1032040184,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_55,q0Y1mhsdUg,MS_66701,MS_66701_POD_6,1.0
107872,T_1032040184,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_114,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
107873,T_1032040184,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_114,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
167717,T_10381287685,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_278,q0Y1mhsdUg,MS_66701,MS_66701_POD_9,1.0
167718,T_10381287685,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_278,rswWe4AhfE,MS_7103,MS_7103_POD_7,3.0
167719,T_10381287685,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_278,rswWe4AhfE,MS_7103,MS_7103_POD_7,2.0
167751,T_10381287685,S_32048416,0.1.3.1.33179167,mq,MS_55191,MS_55191_POD_16,0C2GSDUub_,MS_20664,MS_20664_POD_385,0.0
167721,T_10381287685,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_278,INIJ_dlhKO,MS_55191,MS_55191_POD_16,2.0
167715,T_10381287685,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_218,8.0
167717,T_10381287685,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_218,l1UOM53a6T,MS_20664,MS_20664_POD_278,6.0
167715,T_10381287685,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_218,l1UOM53a6T,MS_20664,MS_20664_POD_278,8.0
167720,T_10381287685,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_7,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
167719,T_10381287685,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_7,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
167751,T_10381287685,S_32048416,0.1.3.1.33179167.2,db,MS_20664,MS_20664_POD_385,h4ykD8GCd7,MS_42518,MS_42518_POD_7,0.0
167751,T_10381287685,S_32048416,0.1.3.1.33179167.1,db,MS_20664,MS_20664_POD_385,V2Q66i5JxJ,MS_42518,MS_42518_POD_7,0.0
172855,T_10480838291,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_501,INIJ_dlhKO,MS_55191,MS_55191_POD_18,1.0
172849,T_10480838291,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_377,l1UOM53a6T,MS_20664,MS_20664_POD_501,7.0
172850,T_10480838291,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_377,l1UOM53a6T,MS_20664,MS_20664_POD_501,6.0
172981,T_10480838291,S_32048416,0.1.3.1.33224677,mq,MS_55191,MS_55191_POD_18,0C2GSDUub_,MS_20664,MS_20664_POD_101,3.0
172852,T_10480838291,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_90,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
172853,T_10480838291,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_90,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
172849,T_10480838291,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_377,7.0
172850,T_10480838291,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_501,q0Y1mhsdUg,MS_66701,MS_66701_POD_5,1.0
172983,T_10480838291,S_32048416,0.1.3.1.33224677.2,db,MS_20664,MS_20664_POD_101,h4ykD8GCd7,MS_42518,MS_42518_POD_2,1.0
172981,T_10480838291,S_32048416,0.1.3.1.33224677.1,db,MS_20664,MS_20664_POD_101,V2Q66i5JxJ,MS_42518,MS_42518_POD_2,2.0
172852,T_10480838291,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_501,rswWe4AhfE,MS_7103,MS_7103_POD_90,2.0
172852,T_10480838291,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_501,rswWe4AhfE,MS_7103,MS_7103_POD_90,2.0
105527,T_10512015762,S_32048416,0.1.3.1.33154244.1,db,MS_20664,MS_20664_POD_238,V2Q66i5JxJ,MS_42518,MS_42518_POD_9,1.0
105528,T_10512015762,S_32048416,0.1.3.1.33154244.2,db,MS_20664,MS_20664_POD_238,h4ykD8GCd7,MS_42518,MS_42518_POD_9,1.0
105446,T_10512015762,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_274,rswWe4AhfE,MS_7103,MS_7103_POD_114,2.0
105447,T_10512015762,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_274,rswWe4AhfE,MS_7103,MS_7103_POD_114,2.0
105445,T_10512015762,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_353,6.0
105449,T_10512015762,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_274,INIJ_dlhKO,MS_55191,MS_55191_POD_11,1.0
105445,T_10512015762,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_353,l1UOM53a6T,MS_20664,MS_20664_POD_274,5.0
105445,T_10512015762,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_353,l1UOM53a6T,MS_20664,MS_20664_POD_274,6.0
105527,T_10512015762,S_32048416,0.1.3.1.33154244,mq,MS_55191,MS_55191_POD_11,0C2GSDUub_,MS_20664,MS_20664_POD_238,2.0
105448,T_10512015762,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_114,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
105447,T_10512015762,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_114,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
105445,T_10512015762,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_274,q0Y1mhsdUg,MS_66701,MS_66701_POD_9,1.0
136914,T_10576089075,S_32048416,0.1.3.1.33128100.1,db,MS_20664,MS_20664_POD_188,V2Q66i5JxJ,MS_42518,MS_42518_POD_9,0.0
136914,T_10576089075,S_32048416,0.1.3.1.33128100.2,db,MS_20664,MS_20664_POD_188,h4ykD8GCd7,MS_42518,MS_42518_POD_9,1.0
136753,T_10576089075,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_463,INIJ_dlhKO,MS_55191,MS_55191_POD_6,1.0
136749,T_10576089075,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_467,l1UOM53a6T,MS_20664,MS_20664_POD_463,6.0
136749,T_10576089075,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_467,l1UOM53a6T,MS_20664,MS_20664_POD_463,5.0
136750,T_10576089075,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_463,rswWe4AhfE,MS_7103,MS_7103_POD_32,2.0
136750,T_10576089075,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_463,rswWe4AhfE,MS_7103,MS_7103_POD_32,2.0
136749,T_10576089075,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_467,6.0
136914,T_10576089075,S_32048416,0.1.3.1.33128100,mq,MS_55191,MS_55191_POD_6,0C2GSDUub_,MS_20664,MS_20664_POD_188,1.0
136749,T_10576089075,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_463,q0Y1mhsdUg,MS_66701,MS_66701_POD_3,1.0
136751,T_10576089075,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_32,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
136750,T_10576089075,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_32,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
132082,T_10630663896,S_32048416,0.1.3.1.33222644,mq,MS_55191,MS_55191_POD_17,0C2GSDUub_,MS_20664,MS_20664_POD_138,45.0
132114,T_10630663896,S_32048416,0.1.3.1.33222644.2,db,MS_20664,MS_20664_POD_138,h4ykD8GCd7,MS_42518,MS_42518_POD_2,13.0
132082,T_10630663896,S_32048416,0.1.3.1.33222644.1,db,MS_20664,MS_20664_POD_138,V2Q66i5JxJ,MS_42518,MS_42518_POD_2,32.0
131891,T_10630663896,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_264,l1UOM53a6T,MS_20664,MS_20664_POD_486,5.0
131891,T_10630663896,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_264,l1UOM53a6T,MS_20664,MS_20664_POD_486,6.0
131891,T_10630663896,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_264,6.0
131892,T_10630663896,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_486,rswWe4AhfE,MS_7103,MS_7103_POD_53,2.0
131892,T_10630663896,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_486,rswWe4AhfE,MS_7103,MS_7103_POD_53,2.0
131894,T_10630663896,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_53,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
131891,T_10630663896,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_486,q0Y1mhsdUg,MS_66701,MS_66701_POD_9,1.0
131893,T_10630663896,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_53,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
131895,T_10630663896,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_486,INIJ_dlhKO,MS_55191,MS_55191_POD_17,1.0
100057,T_109658817,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_89,l1UOM53a6T,MS_20664,MS_20664_POD_420,5.0
100057,T_109658817,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_420,q0Y1mhsdUg,MS_66701,MS_66701_POD_2,0.0
100057,T_109658817,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_89,l1UOM53a6T,MS_20664,MS_20664_POD_420,6.0
100113,T_109658817,S_32048416,0.1.3.1.33222934,mq,MS_55191,MS_55191_POD_17,0C2GSDUub_,MS_20664,MS_20664_POD_343,3.0
100115,T_109658817,S_32048416,0.1.3.1.33222934.2,db,MS_20664,MS_20664_POD_343,h4ykD8GCd7,MS_42518,MS_42518_POD_6,1.0
100114,T_109658817,S_32048416,0.1.3.1.33222934.1,db,MS_20664,MS_20664_POD_343,V2Q66i5JxJ,MS_42518,MS_42518_POD_6,1.0
100058,T_109658817,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_90,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
100059,T_109658817,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_90,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
100058,T_109658817,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_420,rswWe4AhfE,MS_7103,MS_7103_POD_90,1.0
100058,T_109658817,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_420,rswWe4AhfE,MS_7103,MS_7103_POD_90,2.0
100057,T_109658817,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_89,6.0
100060,T_109658817,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_420,INIJ_dlhKO,MS_55191,MS_55191_POD_17,1.0
171030,T_10966340506,S_32048416,0.1.3.1.3316492.2,db,MS_20664,MS_20664_POD_497,h4ykD8GCd7,MS_42518,MS_42518_POD_2,0.0
171029,T_10966340506,S_32048416,0.1.3.1.3316492.1,db,MS_20664,MS_20664_POD_497,V2Q66i5JxJ,MS_42518,MS_42518_POD_2,1.0
170912,T_10966340506,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_520,rswWe4AhfE,MS_7103,MS_7103_POD_72,4.0
170913,T_10966340506,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_520,rswWe4AhfE,MS_7103,MS_7103_POD_72,3.0
170915,T_10966340506,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_72,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
170914,T_10966340506,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_72,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
170911,T_10966340506,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_520,q0Y1mhsdUg,MS_66701,MS_66701_POD_9,1.0
170911,T_10966340506,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_522,8.0
170916,T_10966340506,S_32048416,0.1.3,mq,MS_20664,MS_20664_POD_520,INIJ_dlhKO,MS_55191,MS_55191_POD_20,2.0
171029,T_10966340506,S_32048416,0.1.3.1.3316492,mq,MS_55191,MS_55191_POD_20,0C2GSDUub_,MS_20664,MS_20664_POD_497,1.0
170911,T_10966340506,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_522,l1UOM53a6T,MS_20664,MS_20664_POD_520,8.0
170911,T_10966340506,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_522,l1UOM53a6T,MS_20664,MS_20664_POD_520,7.0
85188,T_10022599068,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_261,3.0
85188,T_10022599068,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_332,1.0
85188,T_10022599068,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_332,yPa73ehbX_,MS_60777,MS_60777_POD_37,1.0
85187,T_10022599068,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_3,4.0
50561,T_10476659773,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_280,nbZMWwSeMF,MS_60777,MS_60777_POD_65,0.0
50561,T_10476659773,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_61,1.0
50561,T_10476659773,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_280,0.0
50560,T_10476659773,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_34,3.0
11904,T_1050757726,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_173,8.0
11905,T_1050757726,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_280,2.0
11905,T_1050757726,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_280,skuU3zqYds,MS_60777,MS_60777_POD_59,1.0
11899,T_1050757726,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_1,14.0
70917,T_10703856884,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_182,2.0
70906,T_10703856884,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_8,13.0
70918,T_10703856884,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_160,0.0
70918,T_10703856884,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_160,g_lEcVsgOV,MS_60777,MS_60777_POD_49,0.0
103212,T_10794786362,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_3,3.0
103213,T_10794786362,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_173,BomDNirV5K,MS_60777,MS_60777_POD_52,0.0
103213,T_10794786362,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_173,0.0
103213,T_10794786362,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_411,2.0
50052,T_11022154229,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_167,0.0
50051,T_11022154229,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_94,14.0
50052,T_11022154229,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_167,hndsn19byN,MS_60777,MS_60777_POD_3,0.0
50051,T_11022154229,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_32,14.0
23128,T_11272115927,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_32,2.0
23128,T_11272115927,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_380,2.0
23129,T_11272115927,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_88,PaCf5IxBLK,MS_60777,MS_60777_POD_13,0.0
23129,T_11272115927,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_88,0.0
95355,T_1164402186,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_167,pPoTFBjgsT,MS_60777,MS_60777_POD_26,1.0
95354,T_1164402186,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_57,3.0
95355,T_1164402186,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_167,1.0
95349,T_1164402186,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_11,8.0
135869,T_12157460798,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_33,3.0
135870,T_12157460798,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_313,0.0
135870,T_12157460798,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_313,1ol_XXsKyV,MS_60777,MS_60777_POD_13,0.0
135870,T_12157460798,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_285,2.0
12230,T_12838619607,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_71843,MS_71843_POD_285,2.0
12231,T_12838619607,S_10694245,0.1.1.1,http,MS_35557,MS_35557_POD_261,TR_5yfboJS,MS_60777,MS_60777_POD_64,0.0
12225,T_12838619607,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_52059,MS_52059_POD_18,7.0
12231,T_12838619607,S_10694245,0.1.1,http,UNKNOWN,UNAVAILABLE,IpvbmFp09n,MS_35557,MS_35557_POD_261,0.0
37689,T_10024028058,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_172,3.0
37687,T_10024028058,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_24,4.0
150376,T_10024088540,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_22,4.0
150377,T_10024088540,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_76,3.0
120256,T_10029084490,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_3,22.0
120275,T_10029084490,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_60,3.0
69575,T_10149019673,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_423,4.0
69575,T_10149019673,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_21,5.0
143177,T_10217187971,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_15,3.0
143178,T_10217187971,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_305,2.0
169181,T_10278914445,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_31,3.0
169181,T_10278914445,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_257,3.0
65081,T_1029420303,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_403,3.0
65080,T_1029420303,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_24,3.0
27879,T_10387443059,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_24,11.0
27879,T_10387443059,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_47,11.0
33508,T_10444246540,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_243,3.0
33508,T_10444246540,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_26,3.0
130737,T_10580372838,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_70648,MS_70648_POD_112,3.0
130737,T_10580372838,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_16235,MS_16235_POD_21,4.0
43791,T_10034200721,S_40318420,0.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_4990,MS_4990_POD_1142,1.0
43774,T_10034200721,S_40318420,0,http,USER,USER,N5OupbRuOa,MS_41700,MS_41700_POD_764,18.0
43791,T_10034200721,S_40318420,0.1.1,http,MS_4990,MS_4990_POD_1142,L04k5eGpyE,MS_64996,MS_64996_POD_1,1.0
41690,T_10110126214,S_40318420,0.1.1,http,MS_4990,MS_4990_POD_336,L04k5eGpyE,MS_64996,MS_64996_POD_8,1.0
41688,T_10110126214,S_40318420,0,http,USER,USER,N5OupbRuOa,MS_41700,MS_41700_POD_518,4.0
41690,T_10110126214,S_40318420,0.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_4990,MS_4990_POD_336,1.0
112454,T_10284124924,S_40318420,0,http,USER,USER,N5OupbRuOa,MS_41700,MS_41700_POD_764,5.0
112458,T_10284124924,S_40318420,0.1.1,http,MS_4990,MS_4990_POD_570,L04k5eGpyE,MS_64996,MS_64996_POD_6,1.0
112458,T_10284124924,S_40318420,0.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_4990,MS_4990_POD_570,1.0
150481,T_10304751586,S_40318420,0,http,USER,USER,N5OupbRuOa,MS_41700,MS_41700_POD_321,4.0
150484,T_10304751586,S_40318420,0.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_4990,MS_4990_POD_671,1.0
150484,T_10304751586,S_40318420,0.1.1,http,MS_4990,MS_4990_POD_671,L04k5eGpyE,MS_64996,MS_64996_POD_2,1.0
172593,T_10350116976,S_40318420,0,http,USER,USER,N5OupbRuOa,MS_41700,MS_41700_POD_643,5.0
